Year,Trimester,District,Neighbourhood,Average _rent,Price
1613,2016,4,Horta-Guinardo,Can Baro,average rent per surface (euro/m2),12.33
1614,2016,4,Horta-Guinardo,el Guinardo,average rent per surface (euro/m2),11.73
1615,2016,4,Horta-Guinardo,la Font d'en Fargues,average rent per surface (euro/m2),11.26
1616,2016,4,Horta-Guinardo,el Carmel,average rent per surface (euro/m2),10.7
1617,2016,4,Horta-Guinardo,la Teixonera,average rent per surface (euro/m2),11.56
1618,2016,4,Horta-Guinardo,Sant Genis dels Agudells,average rent per surface (euro/m2),9.14
1619,2016,4,Horta-Guinardo,Montbau,average rent per surface (euro/m2),10.7
1620,2016,4,Horta-Guinardo,la Vall d'Hebron,average rent per surface (euro/m2),11.43
1621,2016,4,Horta-Guinardo,Horta,average rent per surface (euro/m2),10.81
1622,2016,4,Nou Barris,Vilapicina i la Torre Llobeta,average rent per surface (euro/m2),11.27
1623,2016,4,Nou Barris,Porta,average rent per surface (euro/m2),10.51
1624,2016,4,Nou Barris,el Turo de la Peira,average rent per surface (euro/m2),9.63
1625,2016,4,Nou Barris,Can Peguera,average rent per surface (euro/m2),10.51
1626,2016,4,Nou Barris,la Guineueta,average rent per surface (euro/m2),9.2
1627,2016,4,Nou Barris,Canyelles,average rent per surface (euro/m2),7.68
1628,2016,4,Nou Barris,les Roquetes,average rent per surface (euro/m2),10.04
1629,2016,4,Nou Barris,Verdun,average rent per surface (euro/m2),10.92
1630,2016,4,Nou Barris,la Prosperitat,average rent per surface (euro/m2),11.1
1631,2016,4,Nou Barris,la Trinitat Nova,average rent per surface (euro/m2),8.71
1632,2016,4,Nou Barris,Torre Baro,average rent per surface (euro/m2),10.09
1633,2016,4,Nou Barris,Ciutat Meridiana,average rent per surface (euro/m2),7.74
1634,2016,4,Sant Andreu,la Trinitat Vella,average rent per surface (euro/m2),9.61
1635,2016,4,Sant Andreu,el Bon Pastor,average rent per surface (euro/m2),9.05
1636,2016,4,Sant Andreu,Sant Andreu,average rent per surface (euro/m2),11.16
1637,2016,4,Sant Andreu,la Sagrera,average rent per surface (euro/m2),10.72
1638,2016,4,Sant Andreu,el Congres i els Indians,average rent per surface (euro/m2),10.49
1639,2016,4,Sant Andreu,Navas,average rent per surface (euro/m2),11.94
1640,2016,4,Sant Marti,el Camp de l'Arpa del Clot,average rent per surface (euro/m2),12.37
1641,2016,4,Sant Marti,el Clot,average rent per surface (euro/m2),11.4
1642,2016,4,Sant Marti,el Parc i la Llacuna del Poblenou,average rent per surface (euro/m2),13.72
1643,2016,4,Sant Marti,la Vila Olimpica del Poblenou,average rent per surface (euro/m2),16.7
1644,2016,4,Sant Marti,el Poblenou,average rent per surface (euro/m2),13.37
1645,2016,4,Sant Marti,Diagonal Mar i el Front Maritim del Poblenou,average rent per surface (euro/m2),16.69
1646,2016,4,Sant Marti,el Besos i el Maresme,average rent per surface (euro/m2),8.92
1647,2016,4,Sant Marti,Provencals del Poblenou,average rent per surface (euro/m2),12.66
1648,2016,4,Sant Marti,Sant Marti de Provencals,average rent per surface (euro/m2),10.71
1649,2016,4,Sant Marti,la Verneda i la Pau,average rent per surface (euro/m2),9.07
1650,2017,1,Ciutat Vella,el Raval,average rent (euro/month),734.99
1651,2017,1,Ciutat Vella,Gothic Quarter,average rent (euro/month),905.26
1652,2017,1,Ciutat Vella,la Barceloneta,average rent (euro/month),722.78
1653,2017,1,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",average rent (euro/month),895.28
1654,2017,1,Eixample,Fort Pienc,average rent (euro/month),871.08
1655,2017,1,Eixample,Sagrada Familia,average rent (euro/month),847.04
1656,2017,1,Eixample,la Dreta de l'Eixample,average rent (euro/month),1151.09
1657,2017,1,Eixample,l'Antiga Esquerra de l'Eixample,average rent (euro/month),1001.49
1658,2017,1,Eixample,la Nova Esquerra de l'Eixample,average rent (euro/month),909.08
1659,2017,1,Eixample,Sant Antoni,average rent (euro/month),876.97
1660,2017,1,Sants-Montjuic,el Poble Sec,average rent (euro/month),715.71
1661,2017,1,Sants-Montjuic,la Marina de Port,average rent (euro/month),689.16
1662,2017,1,Sants-Montjuic,la Font de la Guatlla,average rent (euro/month),806.34
1663,2017,1,Sants-Montjuic,Hostafrancs,average rent (euro/month),680.17
1664,2017,1,Sants-Montjuic,la Bordeta,average rent (euro/month),739.35
1665,2017,1,Sants-Montjuic,Sants - Badal,average rent (euro/month),697.58
1666,2017,1,Sants-Montjuic,Sants,average rent (euro/month),737.27
1667,2017,1,Les Corts,les Corts,average rent (euro/month),936.32
1668,2017,1,Les Corts,la Maternitat i Sant Ramon,average rent (euro/month),896.45
1669,2017,1,Les Corts,Pedralbes,average rent (euro/month),1856.57
1670,2017,1,Sarria-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",average rent (euro/month),1248.0
1671,2017,1,Sarria-Sant Gervasi,Sarria,average rent (euro/month),1291.5
1672,2017,1,Sarria-Sant Gervasi,les Tres Torres,average rent (euro/month),1516.52
1673,2017,1,Sarria-Sant Gervasi,Sant Gervasi - la Bonanova,average rent (euro/month),1182.12
1674,2017,1,Sarria-Sant Gervasi,Sant Gervasi - Galvany,average rent (euro/month),1268.61
1675,2017,1,Sarria-Sant Gervasi,el Putxet i el Farro,average rent (euro/month),913.45
1676,2017,1,Gracia,Vallcarca i els Penitents,average rent (euro/month),946.59
1677,2017,1,Gracia,el Coll,average rent (euro/month),687.42
1678,2017,1,Gracia,la Salut,average rent (euro/month),841.38
1679,2017,1,Gracia,la Vila de Gracia,average rent (euro/month),837.09
1680,2017,1,Gracia,el Camp d'en Grassot i Gracia Nova,average rent (euro/month),839.29
1681,2017,1,Horta-Guinardo,el Baix Guinardo,average rent (euro/month),743.88
1682,2017,1,Horta-Guinardo,Can Baro,average rent (euro/month),637.3
1683,2017,1,Horta-Guinardo,el Guinardo,average rent (euro/month),722.67
1684,2017,1,Horta-Guinardo,la Font d'en Fargues,average rent (euro/month),812.93
1685,2017,1,Horta-Guinardo,el Carmel,average rent (euro/month),597.09
1686,2017,1,Horta-Guinardo,la Teixonera,average rent (euro/month),663.9
1687,2017,1,Horta-Guinardo,Sant Genis dels Agudells,average rent (euro/month),622.33
1688,2017,1,Horta-Guinardo,Montbau,average rent (euro/month),716.43
1689,2017,1,Horta-Guinardo,la Vall d'Hebron,average rent (euro/month),816.05
1690,2017,1,Horta-Guinardo,Horta,average rent (euro/month),669.89
1691,2017,1,Nou Barris,Vilapicina i la Torre Llobeta,average rent (euro/month),687.37
1692,2017,1,Nou Barris,Porta,average rent (euro/month),654.58
1693,2017,1,Nou Barris,el Turo de la Peira,average rent (euro/month),587.02
1694,2017,1,Nou Barris,la Guineueta,average rent (euro/month),634.54
1695,2017,1,Nou Barris,Canyelles,average rent (euro/month),689.62
1696,2017,1,Nou Barris,les Roquetes,average rent (euro/month),504.31
1697,2017,1,Nou Barris,Verdun,average rent (euro/month),595.48
1698,2017,1,Nou Barris,la Prosperitat,average rent (euro/month),624.58
1699,2017,1,Nou Barris,la Trinitat Nova,average rent (euro/month),540.68
1700,2017,1,Nou Barris,Torre Baro,average rent (euro/month),418.07
1701,2017,1,Nou Barris,Ciutat Meridiana,average rent (euro/month),459.19
1702,2017,1,Sant Andreu,la Trinitat Vella,average rent (euro/month),497.84
1703,2017,1,Sant Andreu,el Bon Pastor,average rent (euro/month),622.82
1704,2017,1,Sant Andreu,Sant Andreu,average rent (euro/month),708.6
1705,2017,1,Sant Andreu,la Sagrera,average rent (euro/month),575.23
1706,2017,1,Sant Andreu,el Congres i els Indians,average rent (euro/month),696.04
1707,2017,1,Sant Andreu,Navas,average rent (euro/month),716.78
1708,2017,1,Sant Marti,el Camp de l'Arpa del Clot,average rent (euro/month),756.57
1709,2017,1,Sant Marti,el Clot,average rent (euro/month),774.97
1710,2017,1,Sant Marti,el Parc i la Llacuna del Poblenou,average rent (euro/month),850.73
1711,2017,1,Sant Marti,la Vila Olimpica del Poblenou,average rent (euro/month),1108.37
1712,2017,1,Sant Marti,el Poblenou,average rent (euro/month),868.9
1713,2017,1,Sant Marti,Diagonal Mar i el Front Maritim del Poblenou,average rent (euro/month),1148.2
1714,2017,1,Sant Marti,el Besos i el Maresme,average rent (euro/month),588.9
1715,2017,1,Sant Marti,Provencals del Poblenou,average rent (euro/month),999.62
1716,2017,1,Sant Marti,Sant Marti de Provencals,average rent (euro/month),742.06
1717,2017,1,Sant Marti,la Verneda i la Pau,average rent (euro/month),677.91
1718,2017,2,Ciutat Vella,el Raval,average rent (euro/month),714.29
1719,2017,2,Ciutat Vella,Gothic Quarter,average rent (euro/month),968.16
1720,2017,2,Ciutat Vella,la Barceloneta,average rent (euro/month),738.25
1721,2017,2,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",average rent (euro/month),930.13
1722,2017,2,Eixample,Fort Pienc,average rent (euro/month),884.99
1723,2017,2,Eixample,Sagrada Familia,average rent (euro/month),867.97
1724,2017,2,Eixample,la Dreta de l'Eixample,average rent (euro/month),1218.18
1725,2017,2,Eixample,l'Antiga Esquerra de l'Eixample,average rent (euro/month),1044.28
1726,2017,2,Eixample,la Nova Esquerra de l'Eixample,average rent (euro/month),949.96
1727,2017,2,Eixample,Sant Antoni,average rent (euro/month),887.78
1728,2017,2,Sants-Montjuic,el Poble Sec,average rent (euro/month),756.8
1729,2017,2,Sants-Montjuic,la Marina de Port,average rent (euro/month),634.28
1730,2017,2,Sants-Montjuic,la Font de la Guatlla,average rent (euro/month),785.02
1731,2017,2,Sants-Montjuic,Hostafrancs,average rent (euro/month),749.61
1732,2017,2,Sants-Montjuic,la Bordeta,average rent (euro/month),760.98
1733,2017,2,Sants-Montjuic,Sants - Badal,average rent (euro/month),766.05
1734,2017,2,Sants-Montjuic,Sants,average rent (euro/month),780.27
1735,2017,2,Les Corts,les Corts,average rent (euro/month),1006.84
1736,2017,2,Les Corts,la Maternitat i Sant Ramon,average rent (euro/month),882.05
1737,2017,2,Les Corts,Pedralbes,average rent (euro/month),1666.63
1738,2017,2,Sarria-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",average rent (euro/month),1101.67
1739,2017,2,Sarria-Sant Gervasi,Sarria,average rent (euro/month),1423.86
1740,2017,2,Sarria-Sant Gervasi,les Tres Torres,average rent (euro/month),1646.76
1741,2017,2,Sarria-Sant Gervasi,Sant Gervasi - la Bonanova,average rent (euro/month),1236.21
1742,2017,2,Sarria-Sant Gervasi,Sant Gervasi - Galvany,average rent (euro/month),1287.23
1743,2017,2,Sarria-Sant Gervasi,el Putxet i el Farro,average rent (euro/month),902.42
1744,2017,2,Gracia,Vallcarca i els Penitents,average rent (euro/month),917.84
1745,2017,2,Gracia,el Coll,average rent (euro/month),701.29
1746,2017,2,Gracia,la Salut,average rent (euro/month),855.7
1747,2017,2,Gracia,la Vila de Gracia,average rent (euro/month),852.57
1748,2017,2,Gracia,el Camp d'en Grassot i Gracia Nova,average rent (euro/month),872.41
1749,2017,2,Horta-Guinardo,el Baix Guinardo,average rent (euro/month),756.13
1750,2017,2,Horta-Guinardo,Can Baro,average rent (euro/month),710.18
1751,2017,2,Horta-Guinardo,el Guinardo,average rent (euro/month),722.28
1752,2017,2,Horta-Guinardo,la Font d'en Fargues,average rent (euro/month),721.47
1753,2017,2,Horta-Guinardo,el Carmel,average rent (euro/month),597.58
1754,2017,2,Horta-Guinardo,la Teixonera,average rent (euro/month),671.85
1755,2017,2,Horta-Guinardo,Sant Genis dels Agudells,average rent (euro/month),680.8
1756,2017,2,Horta-Guinardo,Montbau,average rent (euro/month),677.09
1757,2017,2,Horta-Guinardo,la Vall d'Hebron,average rent (euro/month),819.11
1758,2017,2,Horta-Guinardo,Horta,average rent (euro/month),708.69
1759,2017,2,Nou Barris,Vilapicina i la Torre Llobeta,average rent (euro/month),699.81
1760,2017,2,Nou Barris,Porta,average rent (euro/month),640.95
1761,2017,2,Nou Barris,el Turo de la Peira,average rent (euro/month),600.84
1762,2017,2,Nou Barris,Can Peguera,average rent (euro/month),407.22
1763,2017,2,Nou Barris,la Guineueta,average rent (euro/month),632.43
1764,2017,2,Nou Barris,Canyelles,average rent (euro/month),677.5
1765,2017,2,Nou Barris,les Roquetes,average rent (euro/month),505.97
1766,2017,2,Nou Barris,Verdun,average rent (euro/month),579.67
1767,2017,2,Nou Barris,la Prosperitat,average rent (euro/month),617.61
1768,2017,2,Nou Barris,la Trinitat Nova,average rent (euro/month),533.3
1769,2017,2,Nou Barris,Ciutat Meridiana,average rent (euro/month),436.17
1770,2017,2,Nou Barris,Vallbona,average rent (euro/month),302.52
1771,2017,2,Sant Andreu,la Trinitat Vella,average rent (euro/month),434.91
1772,2017,2,Sant Andreu,el Bon Pastor,average rent (euro/month),647.69
1773,2017,2,Sant Andreu,Sant Andreu,average rent (euro/month),728.09
1774,2017,2,Sant Andreu,la Sagrera,average rent (euro/month),656.71
1775,2017,2,Sant Andreu,el Congres i els Indians,average rent (euro/month),724.28
1776,2017,2,Sant Andreu,Navas,average rent (euro/month),783.88
1777,2017,2,Sant Marti,el Camp de l'Arpa del Clot,average rent (euro/month),765.74
1778,2017,2,Sant Marti,el Clot,average rent (euro/month),740.91
1779,2017,2,Sant Marti,el Parc i la Llacuna del Poblenou,average rent (euro/month),907.14
1780,2017,2,Sant Marti,la Vila Olimpica del Poblenou,average rent (euro/month),1345.63
1781,2017,2,Sant Marti,el Poblenou,average rent (euro/month),899.89
1782,2017,2,Sant Marti,Diagonal Mar i el Front Maritim del Poblenou,average rent (euro/month),965.36
1783,2017,2,Sant Marti,el Besos i el Maresme,average rent (euro/month),606.61
1784,2017,2,Sant Marti,Provencals del Poblenou,average rent (euro/month),941.16
1785,2017,2,Sant Marti,Sant Marti de Provencals,average rent (euro/month),750.71
1786,2017,2,Sant Marti,la Verneda i la Pau,average rent (euro/month),671.87
1787,2017,3,Ciutat Vella,el Raval,average rent (euro/month),764.85
1788,2017,3,Ciutat Vella,Gothic Quarter,average rent (euro/month),1028.49
1789,2017,3,Ciutat Vella,la Barceloneta,average rent (euro/month),758.18
1790,2017,3,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",average rent (euro/month),927.16
1791,2017,3,Eixample,Fort Pienc,average rent (euro/month),933.54
1792,2017,3,Eixample,Sagrada Familia,average rent (euro/month),906.78
1793,2017,3,Eixample,la Dreta de l'Eixample,average rent (euro/month),1179.11
1794,2017,3,Eixample,l'Antiga Esquerra de l'Eixample,average rent (euro/month),1098.21
1795,2017,3,Eixample,la Nova Esquerra de l'Eixample,average rent (euro/month),950.15
1796,2017,3,Eixample,Sant Antoni,average rent (euro/month),922.46
1797,2017,3,Sants-Montjuic,el Poble Sec,average rent (euro/month),759.87
1798,2017,3,Sants-Montjuic,la Marina de Port,average rent (euro/month),711.93
1799,2017,3,Sants-Montjuic,la Font de la Guatlla,average rent (euro/month),817.64
1800,2017,3,Sants-Montjuic,Hostafrancs,average rent (euro/month),777.64
1801,2017,3,Sants-Montjuic,la Bordeta,average rent (euro/month),861.69
1802,2017,3,Sants-Montjuic,Sants - Badal,average rent (euro/month),796.5
1803,2017,3,Sants-Montjuic,Sants,average rent (euro/month),812.48
1804,2017,3,Les Corts,les Corts,average rent (euro/month),1013.57
1805,2017,3,Les Corts,la Maternitat i Sant Ramon,average rent (euro/month),970.71
1806,2017,3,Les Corts,Pedralbes,average rent (euro/month),1882.42
1807,2017,3,Sarria-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",average rent (euro/month),1360.42
1808,2017,3,Sarria-Sant Gervasi,Sarria,average rent (euro/month),1364.01
1809,2017,3,Sarria-Sant Gervasi,les Tres Torres,average rent (euro/month),1757.0
1810,2017,3,Sarria-Sant Gervasi,Sant Gervasi - la Bonanova,average rent (euro/month),1324.4
1811,2017,3,Sarria-Sant Gervasi,Sant Gervasi - Galvany,average rent (euro/month),1377.82
1812,2017,3,Sarria-Sant Gervasi,el Putxet i el Farro,average rent (euro/month),962.41
1813,2017,3,Gracia,Vallcarca i els Penitents,average rent (euro/month),912.51
1814,2017,3,Gracia,el Coll,average rent (euro/month),799.44
1815,2017,3,Gracia,la Salut,average rent (euro/month),804.26
1816,2017,3,Gracia,la Vila de Gracia,average rent (euro/month),867.94
1817,2017,3,Gracia,el Camp d'en Grassot i Gracia Nova,average rent (euro/month),880.0
1818,2017,3,Horta-Guinardo,el Baix Guinardo,average rent (euro/month),804.26
1819,2017,3,Horta-Guinardo,Can Baro,average rent (euro/month),698.03
1820,2017,3,Horta-Guinardo,el Guinardo,average rent (euro/month),739.68
1821,2017,3,Horta-Guinardo,la Font d'en Fargues,average rent (euro/month),922.75
1822,2017,3,Horta-Guinardo,el Carmel,average rent (euro/month),610.13
1823,2017,3,Horta-Guinardo,la Teixonera,average rent (euro/month),643.74
1824,2017,3,Horta-Guinardo,Sant Genis dels Agudells,average rent (euro/month),713.38
1825,2017,3,Horta-Guinardo,Montbau,average rent (euro/month),749.0
1826,2017,3,Horta-Guinardo,la Vall d'Hebron,average rent (euro/month),805.87
1827,2017,3,Horta-Guinardo,Horta,average rent (euro/month),704.57
1828,2017,3,Nou Barris,Vilapicina i la Torre Llobeta,average rent (euro/month),750.43
1829,2017,3,Nou Barris,Porta,average rent (euro/month),670.43
1830,2017,3,Nou Barris,el Turo de la Peira,average rent (euro/month),613.8
1831,2017,3,Nou Barris,la Guineueta,average rent (euro/month),625.23
1832,2017,3,Nou Barris,Canyelles,average rent (euro/month),701.5
1833,2017,3,Nou Barris,les Roquetes,average rent (euro/month),560.56
1834,2017,3,Nou Barris,Verdun,average rent (euro/month),593.64
1835,2017,3,Nou Barris,la Prosperitat,average rent (euro/month),625.66
1836,2017,3,Nou Barris,la Trinitat Nova,average rent (euro/month),538.45
1837,2017,3,Nou Barris,Torre Baro,average rent (euro/month),463.17
1838,2017,3,Nou Barris,Ciutat Meridiana,average rent (euro/month),423.09
1839,2017,3,Sant Andreu,la Trinitat Vella,average rent (euro/month),532.33
1840,2017,3,Sant Andreu,el Bon Pastor,average rent (euro/month),653.72
1841,2017,3,Sant Andreu,Sant Andreu,average rent (euro/month),744.73
1842,2017,3,Sant Andreu,la Sagrera,average rent (euro/month),692.49
1843,2017,3,Sant Andreu,el Congres i els Indians,average rent (euro/month),761.19
1844,2017,3,Sant Andreu,Navas,average rent (euro/month),790.19
1845,2017,3,Sant Marti,el Camp de l'Arpa del Clot,average rent (euro/month),797.7
1846,2017,3,Sant Marti,el Clot,average rent (euro/month),775.27
1847,2017,3,Sant Marti,el Parc i la Llacuna del Poblenou,average rent (euro/month),905.24
1848,2017,3,Sant Marti,la Vila Olimpica del Poblenou,average rent (euro/month),1189.26
1849,2017,3,Sant Marti,el Poblenou,average rent (euro/month),917.87
1850,2017,3,Sant Marti,Diagonal Mar i el Front Maritim del Poblenou,average rent (euro/month),1093.34
1851,2017,3,Sant Marti,el Besos i el Maresme,average rent (euro/month),625.13
1852,2017,3,Sant Marti,Provencals del Poblenou,average rent (euro/month),933.9
